Subject,Region,Method,Tissue Label,RMSE
334317,175.0,s1_2,GM,0.26556273450867
334317,175.0,s1_3,GM,0.4062014411279481
334317,175.0,both,GM,0.33190586253980514
334317,175.0,lut,GM,0.2332289147380088
334317,176.0,s1_2,GM,0.42521867004074093
334317,176.0,s1_3,GM,0.6065434214524906
334317,176.0,both,GM,0.5423735933560444
334317,176.0,lut,GM,0.3990655827667853
334317,177.0,s1_2,GM,0.4405238632998636
334317,177.0,s1_3,GM,0.5678401023208755
334317,177.0,both,GM,0.5137784651143362
334317,177.0,lut,GM,0.40906835572901556
334317,182.0,s1_2,GM,0.32718584982917737
334317,182.0,s1_3,GM,0.46234207941838745
334317,182.0,both,GM,0.41513620097529114
334317,182.0,lut,GM,0.2862501077773743
334317,183.0,s1_2,GM,0.4123490917609288
334317,183.0,s1_3,GM,0.5202054868732721
334317,183.0,both,GM,0.45967608949886185
334317,183.0,lut,GM,0.3942104081200913
334317,184.0,s1_2,GM,0.30752789158231725
334317,184.0,s1_3,GM,0.5520739212112127
334317,184.0,both,GM,0.4791044982533707
334317,184.0,lut,GM,0.2762307202751487
334317,185.0,s1_2,GM,0.2203164648992869
334317,185.0,s1_3,GM,0.08991188801639506
334317,185.0,both,GM,0.09643657206141965
334317,185.0,lut,GM,0.18674024509061068
334317,190.0,s1_2,GM,0.33177986727991704
334317,190.0,s1_3,GM,0.4944754067371727
334317,190.0,both,GM,0.4204354923644092
334317,190.0,lut,GM,0.28698145908763933
334317,191.0,s1_2,GM,0.29605419543249434
334317,191.0,s1_3,GM,0.3522695659668373
334317,191.0,both,GM,0.2953321706167375
334317,191.0,lut,GM,0.27247039667327644
334317,194.0,s1_2,GM,0.3207132046053149
334317,194.0,s1_3,GM,0.5054745108442612
334317,194.0,both,GM,0.4410051200530188
334317,194.0,lut,GM,0.28669767463065526
334317,195.0,s1_2,GM,0.44749166653009925
334317,195.0,s1_3,GM,0.5574698036273612
334317,195.0,both,GM,0.5056669838684298
334317,195.0,lut,GM,0.4142696197535937
334317,196.0,s1_2,GM,0.5700280346085519
334317,196.0,s1_3,GM,0.6558329470307263
334317,196.0,both,GM,0.6067504568909611
334317,196.0,lut,GM,0.5575796613410602
334317,197.0,s1_2,GM,0.6744338996779858
334317,197.0,s1_3,GM,0.8150309099500428
334317,197.0,both,GM,0.720235723368759
334317,197.0,lut,GM,0.6590387161031454
334317,198.0,s1_2,GM,0.3058498541662633
334317,198.0,s1_3,GM,0.4533195250222386
334317,198.0,both,GM,0.38219234185163176
334317,198.0,lut,GM,0.26798125498268216
334317,199.0,s1_2,GM,0.29491312317625634
334317,199.0,s1_3,GM,0.4604781284916792
334317,199.0,both,GM,0.380638610003719
334317,199.0,lut,GM,0.2660077666262524
334317,205.0,s1_2,GM,0.6263399418402679
334317,205.0,s1_3,GM,0.790650889535762
334317,205.0,both,GM,0.7014939471520693
334317,205.0,lut,GM,0.5713427699303238
334317,208.0,s1_2,Other,1.216955834324922
334317,208.0,s1_3,Other,1.4842145628363967
334317,208.0,both,Other,1.3273842756656755
334317,208.0,lut,Other,1.1137038137557893
334424,0.0,s1_2,Other,0.17403146816726894
334424,0.0,s1_3,Other,0.20657050425088852
334424,0.0,both,Other,0.18736138806327154
334424,0.0,lut,Other,0.16276851592987102
334424,44.0,s1_2,WM,0.24456806444566365
334424,44.0,s1_3,WM,0.21833858937721953
334424,44.0,both,WM,0.19939742448331974
334424,44.0,lut,WM,0.21822597395697896
334424,45.0,s1_2,WM,0.20662336447510207
334424,45.0,s1_3,WM,0.18855444548087602
334424,45.0,both,WM,0.17263617327345673
334424,45.0,lut,WM,0.18392864054436603
334424,51.0,s1_2,Other,0.9547068265480311
334424,51.0,s1_3,Other,1.3058227893447445
334424,51.0,both,Other,1.177129810820078
334424,51.0,lut,Other,0.7909973762855566
334424,52.0,s1_2,Other,0.3355225574411975
334424,52.0,s1_3,Other,0.6595791848541683
334424,52.0,both,Other,0.5300329678638993
334424,52.0,lut,Other,0.3328967200229893
334424,100.0,s1_2,GM,0.2745792012374365
334424,100.0,s1_3,GM,0.350031709457405
334424,100.0,both,GM,0.30870704511649527
334424,100.0,lut,GM,0.24786855782960562
334424,101.0,s1_2,GM,0.22391264331997687
334424,101.0,s1_3,GM,0.3283814650572528
334424,101.0,both,GM,0.2617969043440716
334424,101.0,lut,GM,0.20599707547752855
334424,106.0,s1_2,GM,0.3818048787749635
334424,106.0,s1_3,GM,0.474949049216521
334424,106.0,both,GM,0.4271676654844683
334424,106.0,lut,GM,0.3291277231396453
334424,107.0,s1_2,GM,0.47102811667961336
334424,107.0,s1_3,GM,0.5745255266070115
334424,107.0,both,GM,0.522194301298758
334424,107.0,lut,GM,0.41504270639500607
334424,114.0,s1_2,GM,0.35814476340723306
334424,114.0,s1_3,GM,0.5034903559318634
334424,114.0,both,GM,0.45575403001515163
334424,114.0,lut,GM,0.3160069653527336
334424,115.0,s1_2,GM,0.4158186692989846
334424,115.0,s1_3,GM,0.5635311755872752
334424,115.0,both,GM,0.4910527814760277
334424,115.0,lut,GM,0.3471917394733139
334424,120.0,s1_2,GM,0.33239166158889966
334424,120.0,s1_3,GM,0.23822988873633924
334424,120.0,both,GM,0.2290251270389274
334424,120.0,lut,GM,0.30634342426285316
334424,138.0,s1_2,GM,0.34057551641569433
334424,138.0,s1_3,GM,0.4993791583622419
334424,138.0,both,GM,0.4243143407574032
334424,138.0,lut,GM,0.29733217396171624
334424,139.0,s1_2,GM,0.2644905540783437
334424,139.0,s1_3,GM,0.3764938330397459
334424,139.0,both,GM,0.31681294144450545
334424,139.0,lut,GM,0.23996423175780945
334424,142.0,s1_2,GM,0.3505386184049254
334424,142.0,s1_3,GM,0.48943265379016543
334424,142.0,both,GM,0.43879856233634307
334424,142.0,lut,GM,0.30156049219751174
334424,143.0,s1_2,GM,0.34540790132480437
334424,143.0,s1_3,GM,0.48569822473350643
334424,143.0,both,GM,0.4283443404084494
334424,143.0,lut,GM,0.2978883199184484
334424,144.0,s1_2,GM,0.38736055546094145
334424,144.0,s1_3,GM,0.39959552901277845
334424,144.0,both,GM,0.37251367360426785
334424,144.0,lut,GM,0.3546943476483145
334424,145.0,s1_2,GM,0.44015301788836836
334424,145.0,s1_3,GM,0.47017818847592313
334424,145.0,both,GM,0.44228650407987113
334424,145.0,lut,GM,0.38714924462392863
334424,150.0,s1_2,GM,0.1436283098557422
334424,150.0,s1_3,GM,0.32756829645253355
334424,150.0,both,GM,0.27412701776050896
334424,150.0,lut,GM,0.16363657498077408
334424,151.0,s1_2,GM,0.07541054844739706
334424,151.0,s1_3,GM,0.29370968649339024
334424,151.0,both,GM,0.22504217977537933
334424,151.0,lut,GM,0.11203256048575246
334424,152.0,s1_2,GM,0.38805545419634024
334424,152.0,s1_3,GM,0.5675555432333077
334424,152.0,both,GM,0.4934457431153675
334424,152.0,lut,GM,0.3185683320960004
334424,153.0,s1_2,GM,0.35891040593165385
334424,153.0,s1_3,GM,0.46302739892337075
334424,153.0,both,GM,0.4069615487203068
334424,153.0,lut,GM,0.31226741530368235
334424,162.0,s1_2,GM,0.392110433986697
334424,162.0,s1_3,GM,0.3889510933774401
334424,162.0,both,GM,0.38967901243594893
334424,162.0,lut,GM,0.3603587151366327
334424,163.0,s1_2,GM,0.15955492923973805
334424,163.0,s1_3,GM,0.20695314130117493
334424,163.0,both,GM,0.1619805688187283
334424,163.0,lut,GM,0.14155300985073502
334424,166.0,s1_2,GM,0.3464677618233358
334424,166.0,s1_3,GM,0.5235298128746836
334424,166.0,both,GM,0.42756016196904034
334424,166.0,lut,GM,0.3041022348897649
334424,167.0,s1_2,GM,0.3359203196842604
334424,167.0,s1_3,GM,0.5012463509593178
334424,167.0,both,GM,0.3983680060471889
334424,167.0,lut,GM,0.2809387569688681
334424,168.0,s1_2,GM,0.411172720268871
334424,168.0,s1_3,GM,0.6194204175528133
334424,168.0,both,GM,0.533198035464034
334424,168.0,lut,GM,0.35661014588731665
334424,169.0,s1_2,GM,0.3827986248394394
334424,169.0,s1_3,GM,0.5491287309969346
334424,169.0,both,GM,0.476070391675503
334424,169.0,lut,GM,0.3297523853739204
334424,174.0,s1_2,GM,0.289597394951931
334424,174.0,s1_3,GM,0.4265452822761953
334424,174.0,both,GM,0.3976746319501914
334424,174.0,lut,GM,0.2697848534744863
334424,175.0,s1_2,GM,0.3589843068697012
334424,175.0,s1_3,GM,0.5980857550423566
334424,175.0,both,GM,0.5090490103693441
334424,175.0,lut,GM,0.3176560185451365
334424,176.0,s1_2,GM,0.3619763461234163
334424,176.0,s1_3,GM,0.4460491837480597
334424,176.0,both,GM,0.4154641934194592
334424,176.0,lut,GM,0.3177542489172402
334424,177.0,s1_2,GM,0.3659258389504116
334424,177.0,s1_3,GM,0.4880016300226189
334424,177.0,both,GM,0.43802471713114244
334424,177.0,lut,GM,0.31213113019065974
334424,182.0,s1_2,GM,0.3141145764933578
334424,182.0,s1_3,GM,0.41937055313708166
334424,182.0,both,GM,0.3834774665168738
334424,182.0,lut,GM,0.2774835772552847
334424,183.0,s1_2,GM,0.3524086370964288
334424,183.0,s1_3,GM,0.48911915655170135
334424,183.0,both,GM,0.4404554935509641
334424,183.0,lut,GM,0.2970669308132987
334424,190.0,s1_2,GM,0.4285025002024748
334424,190.0,s1_3,GM,0.5454830139422082
334424,190.0,both,GM,0.4803142855393738
334424,190.0,lut,GM,0.3701886504931116
334424,191.0,s1_2,GM,0.5175600284660719
334424,191.0,s1_3,GM,0.7036896744749963
334424,191.0,both,GM,0.6375125794936971
334424,191.0,lut,GM,0.432485410657999
334424,192.0,s1_2,GM,0.5565948027031221
334424,192.0,s1_3,GM,0.7315366429434295
334424,192.0,both,GM,0.6706790098153256
334424,192.0,lut,GM,0.4727760112138138
334424,193.0,s1_2,GM,0.12242955291171796
334424,193.0,s1_3,GM,0.15121793427230684
334424,193.0,both,GM,0.10798070270211571
334424,193.0,lut,GM,0.09593832004609536
334424,194.0,s1_2,GM,0.3294534859246973
334424,194.0,s1_3,GM,0.44236238212268314
334424,194.0,both,GM,0.40506510723539535
334424,194.0,lut,GM,0.2864849581166417
334424,195.0,s1_2,GM,0.4320748106973038
334424,195.0,s1_3,GM,0.5702290521833155
334424,195.0,both,GM,0.5030949242425075
334424,195.0,lut,GM,0.3773883630020356
334424,196.0,s1_2,GM,0.45613763992298206
334424,196.0,s1_3,GM,0.4654609108881645
334424,196.0,both,GM,0.4237582734494896
334424,196.0,lut,GM,0.41971119750815994
334424,197.0,s1_2,GM,0.41864234125687627
334424,197.0,s1_3,GM,0.3927756583029147
334424,197.0,both,GM,0.3774622132559985
334424,197.0,lut,GM,0.369846106160149
334424,198.0,s1_2,GM,0.4370833850153614
334424,198.0,s1_3,GM,0.6048010673763666
334424,198.0,both,GM,0.526565807508763
334424,198.0,lut,GM,0.3564199846096177
334424,199.0,s1_2,GM,0.4281366574470422
334424,199.0,s1_3,GM,0.606045821683287
334424,199.0,both,GM,0.5350215908313177
334424,199.0,lut,GM,0.3702454637495688
334424,208.0,s1_2,Other,1.160560050231258
334424,208.0,s1_3,Other,1.4428707083957533
334424,208.0,both,Other,1.4414177837970472
334424,208.0,lut,Other,0.9443653948776138
335692,0.0,s1_2,Other,0.21785641227597377
335692,0.0,s1_3,Other,0.2668750022507611
335692,0.0,both,Other,0.2689017308594857
335692,0.0,lut,Other,0.18463650021429812
335692,36.0,s1_2,GM,0.32173950660815187
335692,36.0,s1_3,GM,0.25168717879431984
335692,36.0,both,GM,0.241970037138981
335692,36.0,lut,GM,0.29193814334081297
335692,37.0,s1_2,GM,0.1997140631598649
335692,37.0,s1_3,GM,0.18496949830445197
335692,37.0,both,GM,0.1669084229396471
335692,37.0,lut,GM,0.17883884037528225
335692,44.0,s1_2,WM,0.308687910380548
335692,44.0,s1_3,WM,0.2916768663011647
335692,44.0,both,WM,0.2670772896953261
335692,44.0,lut,WM,0.283195069507029
335692,45.0,s1_2,WM,0.2703632551222246
335692,45.0,s1_3,WM,0.26356781469836754
335692,45.0,both,WM,0.2362905251696605
335692,45.0,lut,WM,0.24652657633469202
335692,51.0,s1_2,Other,1.124516442408333
335692,51.0,s1_3,Other,1.5032135578151604
335692,51.0,both,Other,1.4162403349221069
335692,51.0,lut,Other,0.8733594194864045
335692,52.0,s1_2,Other,1.1347158625013718
335692,52.0,s1_3,Other,1.5112463975709125
335692,52.0,both,Other,1.441639343143311
335692,52.0,lut,Other,0.9420670918832617
335692,57.0,s1_2,GM,0.17026110437926623
335692,57.0,s1_3,GM,0.12085560437688661
335692,57.0,both,GM,0.11172075468526864
335692,57.0,lut,GM,0.14266200429790746
335692,58.0,s1_2,GM,0.186330585674927
335692,58.0,s1_3,GM,0.2945895412206978
335692,58.0,both,GM,0.24926803885067692
335692,58.0,lut,GM,0.18592509960572895
335692,59.0,s1_2,GM,0.3140813554817601
335692,59.0,s1_3,GM,0.2094308845764328
335692,59.0,both,GM,0.2076724082793751
335692,59.0,lut,GM,0.28344116188638163
335692,60.0,s1_2,GM,0.3183136467764559
335692,60.0,s1_3,GM,0.27950046981578686
335692,60.0,both,GM,0.2578453525266962
335692,60.0,lut,GM,0.2939689831902768
335692,100.0,s1_2,GM,0.31443706746246186
335692,100.0,s1_3,GM,0.4266501881383396
335692,100.0,both,GM,0.36273342759326266
335692,100.0,lut,GM,0.27017423992358613
335692,101.0,s1_2,GM,0.30403464727783386
335692,101.0,s1_3,GM,0.4362411094394649
335692,101.0,both,GM,0.3696774478012683
335692,101.0,lut,GM,0.2649204584784456
335692,102.0,s1_2,GM,0.2367352468198557
335692,102.0,s1_3,GM,0.46813416259888474
335692,102.0,both,GM,0.38181073510039376
335692,102.0,lut,GM,0.21782651384132734
335692,103.0,s1_2,GM,0.23826463681884322
335692,103.0,s1_3,GM,0.4776020497441543
335692,103.0,both,GM,0.41708925586026147
335692,103.0,lut,GM,0.23502672967769841
335692,106.0,s1_2,GM,0.38890648942810335
335692,106.0,s1_3,GM,0.5288454279832159
335692,106.0,both,GM,0.451091676700287
335692,106.0,lut,GM,0.3260376052949997
335692,107.0,s1_2,GM,0.41171847817701324
335692,107.0,s1_3,GM,0.6481465850432472
335692,107.0,both,GM,0.5438574792069255
335692,107.0,lut,GM,0.33814814700618
335692,112.0,s1_2,GM,0.2646801561588558
335692,112.0,s1_3,GM,0.4186600419923094
335692,112.0,both,GM,0.3508627918468945
335692,112.0,lut,GM,0.2430440072660103
335692,113.0,s1_2,GM,0.27411903520281367
335692,113.0,s1_3,GM,0.4483616565385893
335692,113.0,both,GM,0.3885089343306644
335692,113.0,lut,GM,0.23869674299676766
335692,114.0,s1_2,GM,0.4332060971782361
335692,114.0,s1_3,GM,0.5893227773588309
335692,114.0,both,GM,0.5055693404438228
335692,114.0,lut,GM,0.3552167196337882
335692,115.0,s1_2,GM,0.4024437850050559
335692,115.0,s1_3,GM,0.5164624470391496
335692,115.0,both,GM,0.43780307611157393
335692,115.0,lut,GM,0.3423413188630968
335692,118.0,s1_2,GM,0.2059484460589155
335692,118.0,s1_3,GM,0.4347376583404336
335692,118.0,both,GM,0.3436977391923459
335692,118.0,lut,GM,0.2113490387540538
335692,119.0,s1_2,GM,0.3001146094501238
335692,119.0,s1_3,GM,0.550631717601528
335692,119.0,both,GM,0.47925362506659097
335692,119.0,lut,GM,0.30148870367686526
335692,120.0,s1_2,GM,0.5051214849191892
335692,120.0,s1_3,GM,0.45574634231702466
335692,120.0,both,GM,0.4377798954882888
335692,120.0,lut,GM,0.4768230032819794
335692,121.0,s1_2,GM,0.6189039058478829
335692,121.0,s1_3,GM,0.5680172052658756
335692,121.0,both,GM,0.543932972117791
335692,121.0,lut,GM,0.58695682314078
335692,138.0,s1_2,GM,0.4572706211615242
335692,138.0,s1_3,GM,0.7095102706107033
335692,138.0,both,GM,0.5472519696400086
335692,138.0,lut,GM,0.4178366662052912
335692,139.0,s1_2,GM,0.36523857242337954
335692,139.0,s1_3,GM,0.3917752209838221
335692,139.0,both,GM,0.3168907171682324
335692,139.0,lut,GM,0.31814707287693417
335692,141.0,s1_2,GM,0.27537185729613134
335692,141.0,s1_3,GM,0.3252413101836007
335692,141.0,both,GM,0.2571129047864528
335692,141.0,lut,GM,0.2184536804752612
335692,142.0,s1_2,GM,0.3229762023040278
335692,142.0,s1_3,GM,0.4702779095165234
335692,142.0,both,GM,0.38395489675153827
335692,142.0,lut,GM,0.2939148949114372
335692,143.0,s1_2,GM,0.39856744440967007
335692,143.0,s1_3,GM,0.4748973671248226
335692,143.0,both,GM,0.3996578335944512
335692,143.0,lut,GM,0.3714303841708819
335692,144.0,s1_2,GM,0.4647292357364831
335692,144.0,s1_3,GM,0.5266386357043918
335692,144.0,both,GM,0.4672449010472297
335692,144.0,lut,GM,0.4140313902294024
335692,145.0,s1_2,GM,0.6107307146834834
335692,145.0,s1_3,GM,0.5818694633256523
335692,145.0,both,GM,0.5468904551316628
335692,145.0,lut,GM,0.55819982745508
335692,152.0,s1_2,GM,0.3072926615627858
335692,152.0,s1_3,GM,0.48516109092503706
335692,152.0,both,GM,0.3793649661802196
335692,152.0,lut,GM,0.2650882526260435
335692,153.0,s1_2,GM,0.30750736188392785
335692,153.0,s1_3,GM,0.45788872520172585
335692,153.0,both,GM,0.36881199441846396
335692,153.0,lut,GM,0.2618760920254871
335692,162.0,s1_2,GM,0.31764709569992733
335692,162.0,s1_3,GM,0.4762015852769306
335692,162.0,both,GM,0.41878708690165933
335692,162.0,lut,GM,0.2734328920716142
335692,163.0,s1_2,GM,0.30444876204743415
335692,163.0,s1_3,GM,0.3270259602529207
335692,163.0,both,GM,0.2890347382157515
335692,163.0,lut,GM,0.27115376381662326
335692,166.0,s1_2,GM,0.3178661446071397
335692,166.0,s1_3,GM,0.5158034653380027
335692,166.0,both,GM,0.39816322589037606
335692,166.0,lut,GM,0.26779151824169095
335692,167.0,s1_2,GM,0.31949280122174767
335692,167.0,s1_3,GM,0.4445986547946246
335692,167.0,both,GM,0.34960164174240627
335692,167.0,lut,GM,0.2728410178258593
335692,168.0,s1_2,GM,0.40948693285384125
335692,168.0,s1_3,GM,0.582988145043286
335692,168.0,both,GM,0.4868473691842493
335692,168.0,lut,GM,0.34774690687820964
335692,169.0,s1_2,GM,0.4350770521318481
335692,169.0,s1_3,GM,0.5390307118091666
335692,169.0,both,GM,0.46503903120288015
335692,169.0,lut,GM,0.37089779562034264
335692,172.0,s1_2,GM,0.26229222225422816
335692,172.0,s1_3,GM,0.4917377061258393
335692,172.0,both,GM,0.38598738723256343
335692,172.0,lut,GM,0.2414787180998556
335692,173.0,s1_2,GM,0.3198496893292068
335692,173.0,s1_3,GM,0.4586230829135699
335692,173.0,both,GM,0.3910800522162224
335692,173.0,lut,GM,0.23650146316253742
335692,174.0,s1_2,GM,0.27356929769758764
335692,174.0,s1_3,GM,0.35975792678439067
335692,174.0,both,GM,0.31322705212620083
335692,174.0,lut,GM,0.2441254579884323
335692,175.0,s1_2,GM,0.2671423505983174
335692,175.0,s1_3,GM,0.4566360306830417
335692,175.0,both,GM,0.3825991758191867
335692,175.0,lut,GM,0.23052449790861454
335692,176.0,s1_2,GM,0.2909131720760819
335692,176.0,s1_3,GM,0.42237774849952264
335692,176.0,both,GM,0.3724403535997935
335692,176.0,lut,GM,0.25814704892457335
335692,177.0,s1_2,GM,0.26212195093538576
335692,177.0,s1_3,GM,0.3031367916009885
335692,177.0,both,GM,0.2652589881615705
335692,177.0,lut,GM,0.22940629535013624
335692,182.0,s1_2,GM,0.30862322066721115
335692,182.0,s1_3,GM,0.4026905003814324
335692,182.0,both,GM,0.360491150775862
335692,182.0,lut,GM,0.2754204131906025
335692,183.0,s1_2,GM,0.31460806776449746
335692,183.0,s1_3,GM,0.3733870333565355
335692,183.0,both,GM,0.3233028074566654
335692,183.0,lut,GM,0.2744469726814214
335692,184.0,s1_2,GM,0.3304401680988771
335692,184.0,s1_3,GM,0.46844240145603605
335692,184.0,both,GM,0.42199671357590657
335692,184.0,lut,GM,0.2710628593099629
335692,185.0,s1_2,GM,0.35907505198559925
335692,185.0,s1_3,GM,0.4611386765751298
335692,185.0,both,GM,0.38591985906253423
335692,185.0,lut,GM,0.2926425312013316
335692,190.0,s1_2,GM,0.2364089475745102
335692,190.0,s1_3,GM,0.425786109931366
335692,190.0,both,GM,0.32704097806635246
335692,190.0,lut,GM,0.2047748852599397
335692,191.0,s1_2,GM,0.4483181815593884
335692,191.0,s1_3,GM,0.8263791048538058
335692,191.0,both,GM,0.6634425710554996
335692,191.0,lut,GM,0.34610311330842314
335692,194.0,s1_2,GM,0.3501256850328142
335692,194.0,s1_3,GM,0.49781414653332445
335692,194.0,both,GM,0.43181016910841413
335692,194.0,lut,GM,0.2939321596014525
335692,195.0,s1_2,GM,0.3369676632342054
335692,195.0,s1_3,GM,0.5173956068201074
335692,195.0,both,GM,0.42373649707785593
335692,195.0,lut,GM,0.27662034877313374
335692,196.0,s1_2,GM,0.5939456580924409
335692,196.0,s1_3,GM,0.5636393698718375
335692,196.0,both,GM,0.5322627744547435
335692,196.0,lut,GM,0.5421668920040369
335692,197.0,s1_2,GM,0.5566364475256435
335692,197.0,s1_3,GM,0.4409311500129866
335692,197.0,both,GM,0.43807031801780105
335692,197.0,lut,GM,0.5264510119393299
335692,198.0,s1_2,GM,0.42657726921855427
335692,198.0,s1_3,GM,0.7094574001826655
335692,198.0,both,GM,0.6001633281817752
335692,198.0,lut,GM,0.3447667492836458
335692,199.0,s1_2,GM,0.4231529057570459
335692,199.0,s1_3,GM,0.6594661896893858
335692,199.0,both,GM,0.5330031046000689
335692,199.0,lut,GM,0.3423142677025821
335692,204.0,s1_2,GM,0.30282370111261525
335692,204.0,s1_3,GM,0.4287351678487713
335692,204.0,both,GM,0.3626153548365518
335692,204.0,lut,GM,0.267721417201543
335692,205.0,s1_2,GM,0.3678734469853926
335692,205.0,s1_3,GM,0.35408113285795884
335692,205.0,both,GM,0.3243984619288678
335692,205.0,lut,GM,0.3409374501414334
335692,208.0,s1_2,Other,1.031436819832397
335692,208.0,s1_3,Other,1.4208850322647715
335692,208.0,both,Other,1.3579321581730894
335692,208.0,lut,Other,0.7882545355511461
337021,0.0,s1_2,Other,0.19234049823959917
337021,0.0,s1_3,Other,0.2366359992033454
337021,0.0,both,Other,0.20620884499802505
337021,0.0,lut,Other,0.18711505923466232
337021,36.0,s1_2,GM,0.19974509097065699
337021,36.0,s1_3,GM,0.17733768606696887
337021,36.0,both,GM,0.1605399343923718
337021,36.0,lut,GM,0.17615667740711297
337021,37.0,s1_2,GM,0.208185209631005
337021,37.0,s1_3,GM,0.13663811196759992
337021,37.0,both,GM,0.12129669984951366
337021,37.0,lut,GM,0.17532620851449449
337021,44.0,s1_2,WM,0.22717131952825714
337021,44.0,s1_3,WM,0.1967568488095198
337021,44.0,both,WM,0.17715493692211984
337021,44.0,lut,WM,0.20019066701314228
337021,45.0,s1_2,WM,0.2541192092133824
337021,45.0,s1_3,WM,0.21607014164375873
337021,45.0,both,WM,0.19450192896721613
337021,45.0,lut,WM,0.22510696115965423
337021,51.0,s1_2,Other,0.4939565544112512
337021,51.0,s1_3,Other,1.0912018940220327
337021,51.0,both,Other,0.9345084870874729
337021,51.0,lut,Other,0.35228732863768925
337021,52.0,s1_2,Other,0.44441428076264494
337021,52.0,s1_3,Other,1.0901291915254947
337021,52.0,both,Other,0.9133925381926553
337021,52.0,lut,Other,0.3587365058689198
337021,57.0,s1_2,GM,0.06661204463889343
337021,57.0,s1_3,GM,0.1299118811682432
337021,57.0,both,GM,0.14006723316404507
337021,57.0,lut,GM,0.08326969219019462
337021,58.0,s1_2,GM,0.17530141999824123
337021,58.0,s1_3,GM,0.10879141664140392
337021,58.0,both,GM,0.08618089437731663
337021,58.0,lut,GM,0.14774580594543862
337021,59.0,s1_2,GM,0.24287542584890295
337021,59.0,s1_3,GM,0.21014013600681153
337021,59.0,both,GM,0.19036743452947508
337021,59.0,lut,GM,0.21776718716038204
337021,60.0,s1_2,GM,0.3056572673196727
337021,60.0,s1_3,GM,0.2623498042444466
337021,60.0,both,GM,0.24163460594479283
337021,60.0,lut,GM,0.27850135261876796
337021,100.0,s1_2,GM,0.23099141888790028
337021,100.0,s1_3,GM,0.39185389367249157
337021,100.0,both,GM,0.3102356506623665
337021,100.0,lut,GM,0.22230902256636922
337021,101.0,s1_2,GM,0.2006203259452764
337021,101.0,s1_3,GM,0.40893140661670013
337021,101.0,both,GM,0.32934772790475825
337021,101.0,lut,GM,0.1988120095970338
337021,102.0,s1_2,GM,0.1697935504348999
337021,102.0,s1_3,GM,0.3899032191854469
337021,102.0,both,GM,0.3175587103680455
337021,102.0,lut,GM,0.1954025579866266
337021,103.0,s1_2,GM,0.10916907368815722
337021,103.0,s1_3,GM,0.22849609882235353
337021,103.0,both,GM,0.17914965282377987
337021,103.0,lut,GM,0.09993723790532584
337021,106.0,s1_2,GM,0.1904320443330577
337021,106.0,s1_3,GM,0.35284565683750735
337021,106.0,both,GM,0.2834277872242274
337021,106.0,lut,GM,0.18002076863477978
337021,107.0,s1_2,GM,0.21167415563205774
337021,107.0,s1_3,GM,0.4172680925586909
337021,107.0,both,GM,0.335897522394478
337021,107.0,lut,GM,0.20450697136633453
337021,112.0,s1_2,GM,0.17918365442890027
337021,112.0,s1_3,GM,0.3451915028824131
337021,112.0,both,GM,0.27897924164839505
337021,112.0,lut,GM,0.1809743279375083
337021,113.0,s1_2,GM,0.17271533981817516
337021,113.0,s1_3,GM,0.3525263535293129
337021,113.0,both,GM,0.2917695795154095
337021,113.0,lut,GM,0.17756514555356284
337021,114.0,s1_2,GM,0.2238413172765771
337021,114.0,s1_3,GM,0.36026874317473523
337021,114.0,both,GM,0.2880944482341321
337021,114.0,lut,GM,0.2122296752170217
337021,115.0,s1_2,GM,0.19661675655423316
337021,115.0,s1_3,GM,0.375973098454543
337021,115.0,both,GM,0.28296592434675755
337021,115.0,lut,GM,0.19475018245633371
337021,118.0,s1_2,GM,0.18375318386589956
337021,118.0,s1_3,GM,0.4069720103136576
337021,118.0,both,GM,0.3505523946632788
337021,118.0,lut,GM,0.20718509212547187
337021,119.0,s1_2,GM,0.15072986470054436
337021,119.0,s1_3,GM,0.3241049457536116
337021,119.0,both,GM,0.28756410949868766
337021,119.0,lut,GM,0.1704285584226318
337021,120.0,s1_2,GM,0.2540252812356956
337021,120.0,s1_3,GM,0.4434141482773736
337021,120.0,both,GM,0.34125544330031427
337021,120.0,lut,GM,0.2478969061108347
337021,121.0,s1_2,GM,0.2885385325044972
337021,121.0,s1_3,GM,0.3822502804753459
337021,121.0,both,GM,0.2952465546728913
337021,121.0,lut,GM,0.26477810122194223
337021,138.0,s1_2,GM,0.30276911631671477
337021,138.0,s1_3,GM,0.41943412075983155
337021,138.0,both,GM,0.35947784978214187
337021,138.0,lut,GM,0.29041040967072956
337021,139.0,s1_2,GM,0.2824370990513972
337021,139.0,s1_3,GM,0.36661574881180087
337021,139.0,both,GM,0.3398328105047862
337021,139.0,lut,GM,0.2701589810868791
337021,142.0,s1_2,GM,0.2079297167077204
337021,142.0,s1_3,GM,0.4125878990400757
337021,142.0,both,GM,0.3314658653481052
337021,142.0,lut,GM,0.21037605955718044
337021,143.0,s1_2,GM,0.19953340235950676
337021,143.0,s1_3,GM,0.3709587840380066
337021,143.0,both,GM,0.2868570401230591
337021,143.0,lut,GM,0.18562038865146036
337021,144.0,s1_2,GM,0.2076996853230794
337021,144.0,s1_3,GM,0.3201422098715736
337021,144.0,both,GM,0.24501970471966014
337021,144.0,lut,GM,0.19280237200073358
337021,145.0,s1_2,GM,0.18250649067738492
337021,145.0,s1_3,GM,0.3430993794250112
337021,145.0,both,GM,0.272579032840414
337021,145.0,lut,GM,0.17926501190717872
